track_popularity,track_album_release_date,danceability,energy,key,loudness,song_mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.4444444444444444,2005,0.3249651324965132,0.8643031784841076,6,0.708170376164403,0,0.5451693851944793,0.0155698507791558,0.0,0.1397871303217419,0.6735288001663549,0.9193241366131866,0.5338314991070979
0.5252525252525253,2017,0.4379358437935843,0.4999999999999999,9,0.5226480836236934,0,0.0324654956085319,0.0072887467096008,0.0072036474164133,0.0686951576210594,0.2326887086712414,0.5814291908895145,0.6702537701387195
0.0707070707070707,1999,0.2956764295676429,0.2530562347188264,4,0.3366280310033421,1,0.0203889585947302,0.687562740232908,0.0,0.0807807929801755,0.5134123518402994,0.6637366514041289,0.5295936036444352
0.6161616161616161,1999,0.5774058577405858,0.7200488997555011,9,0.6480125151105738,0,0.3130489335006273,0.0058933958407381,0.0,0.1011943451413714,0.3980037429819089,0.3014706422760044,0.7500377691780264
0.3535353535353535,2009,0.6555090655509066,0.5855745721271394,9,0.3629382066415417,0,0.0200752823086574,0.7128408356833199,0.0963525835866261,0.0858587910302242,0.3636930754834685,0.3751203486620168,0.2730304826319887
0.6666666666666666,2019,0.7433751743375175,0.3814180929095354,11,0.4597880964232382,1,0.4636135508155583,0.1860453264967342,0.0,0.1590835229119272,0.3096277812435017,0.3076663016396816,0.6995742735728093
0.3939393939393939,2018,0.6359832635983264,0.7860635696821515,6,0.6133115267012729,1,0.0079987452948557,0.0261866508683288,2.7760891590678825e-05,0.3043142671433214,0.5643584944894988,0.3823155450048874,0.4966937442619902
0.0101010101010101,2015,0.7447698744769875,0.6564792176039118,0,0.4095143283794354,0,0.0329360100376411,0.0005576954530651,0.8703140830800405,0.0204541761455963,0.4375129964649615,0.5218317985051043,0.3316714895001685
0.3535353535353535,2005,0.5983263598326359,0.7689486552567236,2,0.5249946668562896,1,0.0294855708908406,0.0076830849986272,0.0,0.0373131296717582,0.5227698066126014,0.393295752702792,0.7016428624001053
0.7070707070707071,2015,0.302649930264993,0.1271393643031784,0,0.1894332645950366,1,0.0313676286072772,0.9100099801965332,0.0,0.1154127396815079,0.2981908920773549,0.5956652433064095,0.4639991942575354
0.696969696969697,2018,0.3891213389121339,0.7004889975550121,0,0.4833961459148119,1,0.0650878293601003,0.8008086078507536,0.0,0.4972781930451739,0.7483884383447702,0.8613215936735189,0.305504228211058
0.0404040404040404,2016,0.7656903765690376,0.5696821515892421,8,0.3732489511484036,0,0.2612923462986198,0.2173901648552451,0.0,0.0316257718557036,0.8346849656893325,0.2427992915046705,0.3976029161679198
0.0707070707070707,2019,0.4253835425383542,0.8691931540342298,11,0.5422029438953282,1,0.0486198243412798,0.0016972319959697,0.0009929078014184,0.1682239194020149,0.3501767519234768,0.2937683279069254,0.3200502039535613
0.4848484848484848,2019,0.6666666666666666,0.7310513447432764,1,0.6039251937708882,1,0.0948870765370138,0.0140531650521311,0.4630192502532928,0.0971319467013324,0.3501767519234768,0.5662817959327665,0.4762906406039969
0.5050505050505051,2014,0.5216178521617852,0.8141809290953543,6,0.559197895185949,1,0.017879548306148,0.0040935954446687,0.0424518743667679,0.3967338316542087,0.3158660844250364,0.5443140310003454,0.4058927665244996
0.0404040404040404,2017,0.5634588563458857,0.5268948655256723,8,0.4869515750551091,1,0.0586574654956085,0.5065715768079582,0.000112462006079,0.1083035424114397,0.4811811187357039,0.4852531547885905,0.363250396092149
0.0101010101010101,1990,0.4755927475592747,0.7518337408312957,4,0.7035483182820166,1,0.0308971141781681,0.0028903581012291,0.000548125633232,0.273846278843029,0.9688084840923268,0.4019461572947825,0.3770719783689138
0.3636363636363636,2018,0.2524407252440725,0.4669926650366747,1,0.3908127711014719,0,0.0338770388958594,0.2285125268534263,0.0,0.1296311342216444,0.0469952173008941,0.2729029934662619,0.3340887168938628
0.5252525252525253,2019,0.7168758716875873,0.4779951100244498,5,0.4723743155798905,0,0.2518820577164366,0.1749229644985529,0.0,0.1621303217419564,0.7130380536494073,0.8163644782196482,0.4056370982424742
0.6060606060606061,2007,0.4295676429567642,0.8667481662591687,6,0.6665007466401195,0,0.0260351317440401,0.0008276655124755,0.0094934143870314,0.5632921676958076,0.7650239134955292,0.8015184142639806,0.5012376669107137
0.3131313131313131,2012,0.5258019525801952,0.60880195599022,5,0.4673256062006684,1,0.1499372647427854,0.0043767101137134,1.1955420466058764e-06,0.2098635034124147,0.322104387606571,0.5589984051505552,0.5621332031749352
0.0101010101010101,2016,0.7182705718270572,0.628361858190709,1,0.5296167247386759,0,0.0134880803011292,0.4297261666387057,0.0007791286727456,0.0991631459213519,0.3772093990434602,0.5219861387739502,0.2833540579592248
0.202020202020202,2017,0.7503486750348676,0.9657701711491442,2,0.566877622128991,1,0.0470514429109159,3.625890011407094e-05,0.7629179331306991,0.1245531361715957,0.3938448741942191,0.5587044236860865,0.3750576222075019
